,CL_UNIT,Code,DataValue,GeoFips,GeoName,TimePeriod,UNIT_MULT
23,Millions of chained 2012 dollars,SQGDP9-1,"189,384.7",01000,Alabama,2016Q3,6
24,Millions of chained 2012 dollars,SQGDP9-1,"190,330.6",01000,Alabama,2016Q4,6
25,Millions of chained 2012 dollars,SQGDP9-1,"191,907.7",01000,Alabama,2017Q1,6
26,Millions of chained 2012 dollars,SQGDP9-1,"192,502.4",01000,Alabama,2017Q2,6
27,Millions of chained 2012 dollars,SQGDP9-1,"193,027.2",01000,Alabama,2017Q3,6
28,Millions of chained 2012 dollars,SQGDP9-1,"194,774.4",01000,Alabama,2017Q4,6
29,Millions of chained 2012 dollars,SQGDP9-1,"195,376.9",01000,Alabama,2018Q1,6
30,Millions of chained 2012 dollars,SQGDP9-1,"196,437.6",01000,Alabama,2018Q2,6
31,Millions of chained 2012 dollars,SQGDP9-1,"197,327.5",01000,Alabama,2018Q3,6
32,Millions of chained 2012 dollars,SQGDP9-1,"198,363.7",01000,Alabama,2018Q4,6
33,Millions of chained 2012 dollars,SQGDP9-1,"199,675.9",01000,Alabama,2019Q1,6
34,Millions of chained 2012 dollars,SQGDP9-1,"53,978.5",02000,Alaska,2015Q1,6
35,Millions of chained 2012 dollars,SQGDP9-1,"53,541.1",02000,Alaska,2015Q2,6
36,Millions of chained 2012 dollars,SQGDP9-1,"53,405.2",02000,Alaska,2015Q3,6
37,Millions of chained 2012 dollars,SQGDP9-1,"53,413.1",02000,Alaska,2015Q4,6
38,Millions of chained 2012 dollars,SQGDP9-1,"53,283.6",02000,Alaska,2016Q1,6
39,Millions of chained 2012 dollars,SQGDP9-1,"52,701.6",02000,Alaska,2016Q2,6
40,Millions of chained 2012 dollars,SQGDP9-1,"52,206.3",02000,Alaska,2016Q3,6
41,Millions of chained 2012 dollars,SQGDP9-1,"52,238.3",02000,Alaska,2016Q4,6
42,Millions of chained 2012 dollars,SQGDP9-1,"52,101.5",02000,Alaska,2017Q1,6
43,Millions of chained 2012 dollars,SQGDP9-1,"52,395.8",02000,Alaska,2017Q2,6
44,Millions of chained 2012 dollars,SQGDP9-1,"52,900.5",02000,Alaska,2017Q3,6
45,Millions of chained 2012 dollars,SQGDP9-1,"52,570.0",02000,Alaska,2017Q4,6
46,Millions of chained 2012 dollars,SQGDP9-1,"51,801.9",02000,Alaska,2018Q1,6
47,Millions of chained 2012 dollars,SQGDP9-1,"52,024.4",02000,Alaska,2018Q2,6
48,Millions of chained 2012 dollars,SQGDP9-1,"52,391.6",02000,Alaska,2018Q3,6
49,Millions of chained 2012 dollars,SQGDP9-1,"53,027.1",02000,Alaska,2018Q4,6
50,Millions of chained 2012 dollars,SQGDP9-1,"53,538.2",02000,Alaska,2019Q1,6
51,Millions of chained 2012 dollars,SQGDP9-1,"277,298.9",04000,Arizona,2015Q1,6
52,Millions of chained 2012 dollars,SQGDP9-1,"279,201.9",04000,Arizona,2015Q2,6
53,Millions of chained 2012 dollars,SQGDP9-1,"278,856.4",04000,Arizona,2015Q3,6
54,Millions of chained 2012 dollars,SQGDP9-1,"282,381.5",04000,Arizona,2015Q4,6
55,Millions of chained 2012 dollars,SQGDP9-1,"284,083.6",04000,Arizona,2016Q1,6
56,Millions of chained 2012 dollars,SQGDP9-1,"288,145.8",04000,Arizona,2016Q2,6
57,Millions of chained 2012 dollars,SQGDP9-1,"291,460.0",04000,Arizona,2016Q3,6
58,Millions of chained 2012 dollars,SQGDP9-1,"291,039.7",04000,Arizona,2016Q4,6
59,Millions of chained 2012 dollars,SQGDP9-1,"293,972.3",04000,Arizona,2017Q1,6
60,Millions of chained 2012 dollars,SQGDP9-1,"294,781.4",04000,Arizona,2017Q2,6
61,Millions of chained 2012 dollars,SQGDP9-1,"299,690.2",04000,Arizona,2017Q3,6
62,Millions of chained 2012 dollars,SQGDP9-1,"300,395.1",04000,Arizona,2017Q4,6
63,Millions of chained 2012 dollars,SQGDP9-1,"304,192.5",04000,Arizona,2018Q1,6
64,Millions of chained 2012 dollars,SQGDP9-1,"306,118.1",04000,Arizona,2018Q2,6
65,Millions of chained 2012 dollars,SQGDP9-1,"311,639.2",04000,Arizona,2018Q3,6
66,Millions of chained 2012 dollars,SQGDP9-1,"314,319.7",04000,Arizona,2018Q4,6
67,Millions of chained 2012 dollars,SQGDP9-1,"317,282.3",04000,Arizona,2019Q1,6
68,Millions of chained 2012 dollars,SQGDP9-1,"112,121.4",05000,Arkansas,2015Q1,6
69,Millions of chained 2012 dollars,SQGDP9-1,"113,002.4",05000,Arkansas,2015Q2,6
70,Millions of chained 2012 dollars,SQGDP9-1,"113,818.5",05000,Arkansas,2015Q3,6
71,Millions of chained 2012 dollars,SQGDP9-1,"113,767.5",05000,Arkansas,2015Q4,6
72,Millions of chained 2012 dollars,SQGDP9-1,"113,312.9",05000,Arkansas,2016Q1,6
73,Millions of chained 2012 dollars,SQGDP9-1,"113,938.4",05000,Arkansas,2016Q2,6
74,Millions of chained 2012 dollars,SQGDP9-1,"113,348.6",05000,Arkansas,2016Q3,6
75,Millions of chained 2012 dollars,SQGDP9-1,"114,551.0",05000,Arkansas,2016Q4,6
76,Millions of chained 2012 dollars,SQGDP9-1,"114,588.0",05000,Arkansas,2017Q1,6
77,Millions of chained 2012 dollars,SQGDP9-1,"115,186.5",05000,Arkansas,2017Q2,6
78,Millions of chained 2012 dollars,SQGDP9-1,"114,555.3",05000,Arkansas,2017Q3,6
79,Millions of chained 2012 dollars,SQGDP9-1,"115,075.1",05000,Arkansas,2017Q4,6
80,Millions of chained 2012 dollars,SQGDP9-1,"115,371.8",05000,Arkansas,2018Q1,6
81,Millions of chained 2012 dollars,SQGDP9-1,"115,868.0",05000,Arkansas,2018Q2,6
82,Millions of chained 2012 dollars,SQGDP9-1,"116,032.3",05000,Arkansas,2018Q3,6
83,Millions of chained 2012 dollars,SQGDP9-1,"116,458.9",05000,Arkansas,2018Q4,6
84,Millions of chained 2012 dollars,SQGDP9-1,"117,194.3",05000,Arkansas,2019Q1,6
85,Millions of chained 2012 dollars,SQGDP9-1,"2,393,159.7",06000,California,2015Q1,6
86,Millions of chained 2012 dollars,SQGDP9-1,"2,433,992.6",06000,California,2015Q2,6
87,Millions of chained 2012 dollars,SQGDP9-1,"2,435,241.7",06000,California,2015Q3,6
88,Millions of chained 2012 dollars,SQGDP9-1,"2,442,176.3",06000,California,2015Q4,6
89,Millions of chained 2012 dollars,SQGDP9-1,"2,477,597.6",06000,California,2016Q1,6
90,Millions of chained 2012 dollars,SQGDP9-1,"2,488,036.1",06000,California,2016Q2,6
91,Millions of chained 2012 dollars,SQGDP9-1,"2,509,378.6",06000,California,2016Q3,6
92,Millions of chained 2012 dollars,SQGDP9-1,"2,520,347.4",06000,California,2016Q4,6
93,Millions of chained 2012 dollars,SQGDP9-1,"2,541,785.8",06000,California,2017Q1,6
94,Millions of chained 2012 dollars,SQGDP9-1,"2,578,373.3",06000,California,2017Q2,6
95,Millions of chained 2012 dollars,SQGDP9-1,"2,597,768.0",06000,California,2017Q3,6
96,Millions of chained 2012 dollars,SQGDP9-1,"2,632,359.1",06000,California,2017Q4,6
97,Millions of chained 2012 dollars,SQGDP9-1,"2,638,271.6",06000,California,2018Q1,6
98,Millions of chained 2012 dollars,SQGDP9-1,"2,680,964.8",06000,California,2018Q2,6
99,Millions of chained 2012 dollars,SQGDP9-1,"2,688,922.3",06000,California,2018Q3,6
100,Millions of chained 2012 dollars,SQGDP9-1,"2,703,597.3",06000,California,2018Q4,6
101,Millions of chained 2012 dollars,SQGDP9-1,"2,721,676.7",06000,California,2019Q1,6
102,Millions of chained 2012 dollars,SQGDP9-1,"305,104.2",08000,Colorado,2015Q1,6
103,Millions of chained 2012 dollars,SQGDP9-1,"306,612.9",08000,Colorado,2015Q2,6
104,Millions of chained 2012 dollars,SQGDP9-1,"308,708.3",08000,Colorado,2015Q3,6
105,Millions of chained 2012 dollars,SQGDP9-1,"311,222.1",08000,Colorado,2015Q4,6
106,Millions of chained 2012 dollars,SQGDP9-1,"310,384.7",08000,Colorado,2016Q1,6
107,Millions of chained 2012 dollars,SQGDP9-1,"313,796.0",08000,Colorado,2016Q2,6
108,Millions of chained 2012 dollars,SQGDP9-1,"317,647.6",08000,Colorado,2016Q3,6
109,Millions of chained 2012 dollars,SQGDP9-1,"319,871.7",08000,Colorado,2016Q4,6
110,Millions of chained 2012 dollars,SQGDP9-1,"320,437.6",08000,Colorado,2017Q1,6
111,Millions of chained 2012 dollars,SQGDP9-1,"322,702.4",08000,Colorado,2017Q2,6
112,Millions of chained 2012 dollars,SQGDP9-1,"327,324.7",08000,Colorado,2017Q3,6
113,Millions of chained 2012 dollars,SQGDP9-1,"330,052.7",08000,Colorado,2017Q4,6
114,Millions of chained 2012 dollars,SQGDP9-1,"330,321.2",08000,Colorado,2018Q1,6
115,Millions of chained 2012 dollars,SQGDP9-1,"335,073.8",08000,Colorado,2018Q2,6
116,Millions of chained 2012 dollars,SQGDP9-1,"338,431.5",08000,Colorado,2018Q3,6
117,Millions of chained 2012 dollars,SQGDP9-1,"341,632.0",08000,Colorado,2018Q4,6
118,Millions of chained 2012 dollars,SQGDP9-1,"344,693.2",08000,Colorado,2019Q1,6
119,Millions of chained 2012 dollars,SQGDP9-1,"241,127.8",09000,Connecticut,2015Q1,6
120,Millions of chained 2012 dollars,SQGDP9-1,"242,774.7",09000,Connecticut,2015Q2,6
121,Millions of chained 2012 dollars,SQGDP9-1,"241,659.9",09000,Connecticut,2015Q3,6
122,Millions of chained 2012 dollars,SQGDP9-1,"242,102.1",09000,Connecticut,2015Q4,6
123,Millions of chained 2012 dollars,SQGDP9-1,"242,118.8",09000,Connecticut,2016Q1,6
124,Millions of chained 2012 dollars,SQGDP9-1,"242,003.3",09000,Connecticut,2016Q2,6
125,Millions of chained 2012 dollars,SQGDP9-1,"240,994.4",09000,Connecticut,2016Q3,6
126,Millions of chained 2012 dollars,SQGDP9-1,"240,669.5",09000,Connecticut,2016Q4,6
127,Millions of chained 2012 dollars,SQGDP9-1,"238,219.9",09000,Connecticut,2017Q1,6
128,Millions of chained 2012 dollars,SQGDP9-1,"240,128.2",09000,Connecticut,2017Q2,6
129,Millions of chained 2012 dollars,SQGDP9-1,"241,252.3",09000,Connecticut,2017Q3,6
130,Millions of chained 2012 dollars,SQGDP9-1,"239,935.6",09000,Connecticut,2017Q4,6
131,Millions of chained 2012 dollars,SQGDP9-1,"240,953.6",09000,Connecticut,2018Q1,6
132,Millions of chained 2012 dollars,SQGDP9-1,"238,761.0",09000,Connecticut,2018Q2,6
133,Millions of chained 2012 dollars,SQGDP9-1,"243,943.9",09000,Connecticut,2018Q3,6
134,Millions of chained 2012 dollars,SQGDP9-1,"245,025.0",09000,Connecticut,2018Q4,6
135,Millions of chained 2012 dollars,SQGDP9-1,"246,370.7",09000,Connecticut,2019Q1,6
136,Millions of chained 2012 dollars,SQGDP9-1,"65,733.9",10000,Delaware,2015Q1,6
137,Millions of chained 2012 dollars,SQGDP9-1,"66,986.7",10000,Delaware,2015Q2,6
138,Millions of chained 2012 dollars,SQGDP9-1,"65,009.0",10000,Delaware,2015Q3,6
139,Millions of chained 2012 dollars,SQGDP9-1,"64,811.6",10000,Delaware,2015Q4,6
140,Millions of chained 2012 dollars,SQGDP9-1,"63,148.9",10000,Delaware,2016Q1,6
141,Millions of chained 2012 dollars,SQGDP9-1,"63,741.6",10000,Delaware,2016Q2,6
142,Millions of chained 2012 dollars,SQGDP9-1,"63,803.5",10000,Delaware,2016Q3,6
143,Millions of chained 2012 dollars,SQGDP9-1,"64,179.2",10000,Delaware,2016Q4,6
144,Millions of chained 2012 dollars,SQGDP9-1,"64,061.1",10000,Delaware,2017Q1,6
145,Millions of chained 2012 dollars,SQGDP9-1,"63,097.1",10000,Delaware,2017Q2,6
146,Millions of chained 2012 dollars,SQGDP9-1,"64,188.5",10000,Delaware,2017Q3,6
147,Millions of chained 2012 dollars,SQGDP9-1,"63,257.3",10000,Delaware,2017Q4,6
148,Millions of chained 2012 dollars,SQGDP9-1,"63,063.1",10000,Delaware,2018Q1,6
149,Millions of chained 2012 dollars,SQGDP9-1,"63,195.3",10000,Delaware,2018Q2,6
150,Millions of chained 2012 dollars,SQGDP9-1,"64,577.8",10000,Delaware,2018Q3,6
151,Millions of chained 2012 dollars,SQGDP9-1,"64,585.2",10000,Delaware,2018Q4,6
152,Millions of chained 2012 dollars,SQGDP9-1,"65,204.1",10000,Delaware,2019Q1,6
153,Millions of chained 2012 dollars,SQGDP9-1,"116,626.7",11000,District of Columbia,2015Q1,6
154,Millions of chained 2012 dollars,SQGDP9-1,"117,542.2",11000,District of Columbia,2015Q2,6
155,Millions of chained 2012 dollars,SQGDP9-1,"116,906.2",11000,District of Columbia,2015Q3,6
156,Millions of chained 2012 dollars,SQGDP9-1,"117,043.3",11000,District of Columbia,2015Q4,6
157,Millions of chained 2012 dollars,SQGDP9-1,"118,837.0",11000,District of Columbia,2016Q1,6
158,Millions of chained 2012 dollars,SQGDP9-1,"119,422.0",11000,District of Columbia,2016Q2,6
159,Millions of chained 2012 dollars,SQGDP9-1,"119,189.4",11000,District of Columbia,2016Q3,6
160,Millions of chained 2012 dollars,SQGDP9-1,"120,012.3",11000,District of Columbia,2016Q4,6
161,Millions of chained 2012 dollars,SQGDP9-1,"120,692.6",11000,District of Columbia,2017Q1,6
162,Millions of chained 2012 dollars,SQGDP9-1,"120,671.4",11000,District of Columbia,2017Q2,6
163,Millions of chained 2012 dollars,SQGDP9-1,"122,823.9",11000,District of Columbia,2017Q3,6
164,Millions of chained 2012 dollars,SQGDP9-1,"121,604.5",11000,District of Columbia,2017Q4,6
165,Millions of chained 2012 dollars,SQGDP9-1,"122,721.7",11000,District of Columbia,2018Q1,6
166,Millions of chained 2012 dollars,SQGDP9-1,"123,162.5",11000,District of Columbia,2018Q2,6
167,Millions of chained 2012 dollars,SQGDP9-1,"125,049.8",11000,District of Columbia,2018Q3,6
168,Millions of chained 2012 dollars,SQGDP9-1,"125,095.6",11000,District of Columbia,2018Q4,6
169,Millions of chained 2012 dollars,SQGDP9-1,"125,518.3",11000,District of Columbia,2019Q1,6
170,Millions of chained 2012 dollars,SQGDP9-1,"821,312.2",12000,Florida,2015Q1,6
171,Millions of chained 2012 dollars,SQGDP9-1,"833,324.5",12000,Florida,2015Q2,6
172,Millions of chained 2012 dollars,SQGDP9-1,"840,169.0",12000,Florida,2015Q3,6
173,Millions of chained 2012 dollars,SQGDP9-1,"848,907.7",12000,Florida,2015Q4,6
174,Millions of chained 2012 dollars,SQGDP9-1,"848,989.8",12000,Florida,2016Q1,6
175,Millions of chained 2012 dollars,SQGDP9-1,"860,439.4",12000,Florida,2016Q2,6
176,Millions of chained 2012 dollars,SQGDP9-1,"871,761.4",12000,Florida,2016Q3,6
177,Millions of chained 2012 dollars,SQGDP9-1,"874,924.3",12000,Florida,2016Q4,6
178,Millions of chained 2012 dollars,SQGDP9-1,"878,528.9",12000,Florida,2017Q1,6
179,Millions of chained 2012 dollars,SQGDP9-1,"880,850.0",12000,Florida,2017Q2,6
180,Millions of chained 2012 dollars,SQGDP9-1,"887,915.7",12000,Florida,2017Q3,6
181,Millions of chained 2012 dollars,SQGDP9-1,"896,328.2",12000,Florida,2017Q4,6
182,Millions of chained 2012 dollars,SQGDP9-1,"905,423.7",12000,Florida,2018Q1,6
183,Millions of chained 2012 dollars,SQGDP9-1,"908,639.2",12000,Florida,2018Q2,6
184,Millions of chained 2012 dollars,SQGDP9-1,"924,674.1",12000,Florida,2018Q3,6
185,Millions of chained 2012 dollars,SQGDP9-1,"929,162.2",12000,Florida,2018Q4,6
186,Millions of chained 2012 dollars,SQGDP9-1,"935,926.6",12000,Florida,2019Q1,6
187,Millions of chained 2012 dollars,SQGDP9-1,"473,175.5",13000,Georgia,2015Q1,6
188,Millions of chained 2012 dollars,SQGDP9-1,"479,600.4",13000,Georgia,2015Q2,6
189,Millions of chained 2012 dollars,SQGDP9-1,"481,102.4",13000,Georgia,2015Q3,6
190,Millions of chained 2012 dollars,SQGDP9-1,"483,091.2",13000,Georgia,2015Q4,6
191,Millions of chained 2012 dollars,SQGDP9-1,"490,066.5",13000,Georgia,2016Q1,6
192,Millions of chained 2012 dollars,SQGDP9-1,"493,412.8",13000,Georgia,2016Q2,6
193,Millions of chained 2012 dollars,SQGDP9-1,"496,898.7",13000,Georgia,2016Q3,6
194,Millions of chained 2012 dollars,SQGDP9-1,"500,525.4",13000,Georgia,2016Q4,6
195,Millions of chained 2012 dollars,SQGDP9-1,"504,727.0",13000,Georgia,2017Q1,6
196,Millions of chained 2012 dollars,SQGDP9-1,"506,574.0",13000,Georgia,2017Q2,6
197,Millions of chained 2012 dollars,SQGDP9-1,"511,208.8",13000,Georgia,2017Q3,6
198,Millions of chained 2012 dollars,SQGDP9-1,"515,179.0",13000,Georgia,2017Q4,6
199,Millions of chained 2012 dollars,SQGDP9-1,"514,498.8",13000,Georgia,2018Q1,6
200,Millions of chained 2012 dollars,SQGDP9-1,"517,806.3",13000,Georgia,2018Q2,6
201,Millions of chained 2012 dollars,SQGDP9-1,"527,318.6",13000,Georgia,2018Q3,6
202,Millions of chained 2012 dollars,SQGDP9-1,"530,070.7",13000,Georgia,2018Q4,6
203,Millions of chained 2012 dollars,SQGDP9-1,"534,150.9",13000,Georgia,2019Q1,6
204,Millions of chained 2012 dollars,SQGDP9-1,"76,101.9",15000,Hawaii,2015Q1,6
205,Millions of chained 2012 dollars,SQGDP9-1,"76,880.9",15000,Hawaii,2015Q2,6
206,Millions of chained 2012 dollars,SQGDP9-1,"77,262.6",15000,Hawaii,2015Q3,6
207,Millions of chained 2012 dollars,SQGDP9-1,"77,844.5",15000,Hawaii,2015Q4,6
208,Millions of chained 2012 dollars,SQGDP9-1,"78,264.7",15000,Hawaii,2016Q1,6
209,Millions of chained 2012 dollars,SQGDP9-1,"78,702.5",15000,Hawaii,2016Q2,6
210,Millions of chained 2012 dollars,SQGDP9-1,"78,825.0",15000,Hawaii,2016Q3,6
211,Millions of chained 2012 dollars,SQGDP9-1,"79,235.2",15000,Hawaii,2016Q4,6
212,Millions of chained 2012 dollars,SQGDP9-1,"79,862.9",15000,Hawaii,2017Q1,6
213,Millions of chained 2012 dollars,SQGDP9-1,"79,820.6",15000,Hawaii,2017Q2,6
214,Millions of chained 2012 dollars,SQGDP9-1,"80,090.8",15000,Hawaii,2017Q3,6
215,Millions of chained 2012 dollars,SQGDP9-1,"80,216.5",15000,Hawaii,2017Q4,6
216,Millions of chained 2012 dollars,SQGDP9-1,"80,220.7",15000,Hawaii,2018Q1,6
217,Millions of chained 2012 dollars,SQGDP9-1,"80,699.6",15000,Hawaii,2018Q2,6
218,Millions of chained 2012 dollars,SQGDP9-1,"81,022.0",15000,Hawaii,2018Q3,6
219,Millions of chained 2012 dollars,SQGDP9-1,"81,250.5",15000,Hawaii,2018Q4,6
220,Millions of chained 2012 dollars,SQGDP9-1,"81,499.1",15000,Hawaii,2019Q1,6
221,Millions of chained 2012 dollars,SQGDP9-1,"63,117.9",16000,Idaho,2015Q1,6
222,Millions of chained 2012 dollars,SQGDP9-1,"63,047.5",16000,Idaho,2015Q2,6
223,Millions of chained 2012 dollars,SQGDP9-1,"63,340.2",16000,Idaho,2015Q3,6
224,Millions of chained 2012 dollars,SQGDP9-1,"63,326.8",16000,Idaho,2015Q4,6
225,Millions of chained 2012 dollars,SQGDP9-1,"64,847.9",16000,Idaho,2016Q1,6
226,Millions of chained 2012 dollars,SQGDP9-1,"65,604.4",16000,Idaho,2016Q2,6
227,Millions of chained 2012 dollars,SQGDP9-1,"66,003.0",16000,Idaho,2016Q3,6
228,Millions of chained 2012 dollars,SQGDP9-1,"65,805.0",16000,Idaho,2016Q4,6
229,Millions of chained 2012 dollars,SQGDP9-1,"65,903.9",16000,Idaho,2017Q1,6
230,Millions of chained 2012 dollars,SQGDP9-1,"66,984.3",16000,Idaho,2017Q2,6
231,Millions of chained 2012 dollars,SQGDP9-1,"67,332.5",16000,Idaho,2017Q3,6
232,Millions of chained 2012 dollars,SQGDP9-1,"68,421.8",16000,Idaho,2017Q4,6
233,Millions of chained 2012 dollars,SQGDP9-1,"68,755.0",16000,Idaho,2018Q1,6
234,Millions of chained 2012 dollars,SQGDP9-1,"69,704.6",16000,Idaho,2018Q2,6
235,Millions of chained 2012 dollars,SQGDP9-1,"70,323.7",16000,Idaho,2018Q3,6
236,Millions of chained 2012 dollars,SQGDP9-1,"70,785.3",16000,Idaho,2018Q4,6
237,Millions of chained 2012 dollars,SQGDP9-1,"71,262.1",16000,Idaho,2019Q1,6
238,Millions of chained 2012 dollars,SQGDP9-1,"736,605.4",17000,Illinois,2015Q1,6
239,Millions of chained 2012 dollars,SQGDP9-1,"741,486.5",17000,Illinois,2015Q2,6
240,Millions of chained 2012 dollars,SQGDP9-1,"745,840.1",17000,Illinois,2015Q3,6
241,Millions of chained 2012 dollars,SQGDP9-1,"742,966.6",17000,Illinois,2015Q4,6
242,Millions of chained 2012 dollars,SQGDP9-1,"740,860.2",17000,Illinois,2016Q1,6
243,Millions of chained 2012 dollars,SQGDP9-1,"744,189.7",17000,Illinois,2016Q2,6
244,Millions of chained 2012 dollars,SQGDP9-1,"742,291.4",17000,Illinois,2016Q3,6
245,Millions of chained 2012 dollars,SQGDP9-1,"747,925.2",17000,Illinois,2016Q4,6
246,Millions of chained 2012 dollars,SQGDP9-1,"744,060.5",17000,Illinois,2017Q1,6
247,Millions of chained 2012 dollars,SQGDP9-1,"746,108.7",17000,Illinois,2017Q2,6
248,Millions of chained 2012 dollars,SQGDP9-1,"751,709.0",17000,Illinois,2017Q3,6
249,Millions of chained 2012 dollars,SQGDP9-1,"750,768.4",17000,Illinois,2017Q4,6
250,Millions of chained 2012 dollars,SQGDP9-1,"758,158.7",17000,Illinois,2018Q1,6
251,Millions of chained 2012 dollars,SQGDP9-1,"759,211.8",17000,Illinois,2018Q2,6
252,Millions of chained 2012 dollars,SQGDP9-1,"768,492.9",17000,Illinois,2018Q3,6
253,Millions of chained 2012 dollars,SQGDP9-1,"770,986.4",17000,Illinois,2018Q4,6
254,Millions of chained 2012 dollars,SQGDP9-1,"776,445.8",17000,Illinois,2019Q1,6
255,Millions of chained 2012 dollars,SQGDP9-1,"309,983.2",18000,Indiana,2015Q1,6
256,Millions of chained 2012 dollars,SQGDP9-1,"311,094.5",18000,Indiana,2015Q2,6
257,Millions of chained 2012 dollars,SQGDP9-1,"308,910.6",18000,Indiana,2015Q3,6
258,Millions of chained 2012 dollars,SQGDP9-1,"309,518.6",18000,Indiana,2015Q4,6
259,Millions of chained 2012 dollars,SQGDP9-1,"310,655.4",18000,Indiana,2016Q1,6
260,Millions of chained 2012 dollars,SQGDP9-1,"314,131.9",18000,Indiana,2016Q2,6
261,Millions of chained 2012 dollars,SQGDP9-1,"316,752.0",18000,Indiana,2016Q3,6
262,Millions of chained 2012 dollars,SQGDP9-1,"318,981.7",18000,Indiana,2016Q4,6
263,Millions of chained 2012 dollars,SQGDP9-1,"319,766.3",18000,Indiana,2017Q1,6
264,Millions of chained 2012 dollars,SQGDP9-1,"319,000.0",18000,Indiana,2017Q2,6
265,Millions of chained 2012 dollars,SQGDP9-1,"319,288.0",18000,Indiana,2017Q3,6
266,Millions of chained 2012 dollars,SQGDP9-1,"322,282.3",18000,Indiana,2017Q4,6
267,Millions of chained 2012 dollars,SQGDP9-1,"325,449.6",18000,Indiana,2018Q1,6
268,Millions of chained 2012 dollars,SQGDP9-1,"325,089.6",18000,Indiana,2018Q2,6
269,Millions of chained 2012 dollars,SQGDP9-1,"326,644.1",18000,Indiana,2018Q3,6
270,Millions of chained 2012 dollars,SQGDP9-1,"327,406.8",18000,Indiana,2018Q4,6
271,Millions of chained 2012 dollars,SQGDP9-1,"329,780.0",18000,Indiana,2019Q1,6
272,Millions of chained 2012 dollars,SQGDP9-1,"167,344.5",19000,Iowa,2015Q1,6
273,Millions of chained 2012 dollars,SQGDP9-1,"167,964.5",19000,Iowa,2015Q2,6
274,Millions of chained 2012 dollars,SQGDP9-1,"168,781.7",19000,Iowa,2015Q3,6
275,Millions of chained 2012 dollars,SQGDP9-1,"168,917.7",19000,Iowa,2015Q4,6
276,Millions of chained 2012 dollars,SQGDP9-1,"167,790.2",19000,Iowa,2016Q1,6
277,Millions of chained 2012 dollars,SQGDP9-1,"168,267.5",19000,Iowa,2016Q2,6
278,Millions of chained 2012 dollars,SQGDP9-1,"169,739.6",19000,Iowa,2016Q3,6
279,Millions of chained 2012 dollars,SQGDP9-1,"169,839.1",19000,Iowa,2016Q4,6
280,Millions of chained 2012 dollars,SQGDP9-1,"168,310.4",19000,Iowa,2017Q1,6
281,Millions of chained 2012 dollars,SQGDP9-1,"169,406.2",19000,Iowa,2017Q2,6
282,Millions of chained 2012 dollars,SQGDP9-1,"167,462.5",19000,Iowa,2017Q3,6
283,Millions of chained 2012 dollars,SQGDP9-1,"168,149.4",19000,Iowa,2017Q4,6
284,Millions of chained 2012 dollars,SQGDP9-1,"168,736.4",19000,Iowa,2018Q1,6
285,Millions of chained 2012 dollars,SQGDP9-1,"171,423.8",19000,Iowa,2018Q2,6
286,Millions of chained 2012 dollars,SQGDP9-1,"171,351.4",19000,Iowa,2018Q3,6
287,Millions of chained 2012 dollars,SQGDP9-1,"171,486.0",19000,Iowa,2018Q4,6
